Country,Country Speed,Mirror Name,Protocols,Hostnames,Mirror Speed,Status
Finland,36 Gbps,Mirror.5i.fi-archive,"https://mirror.5i.fi/ubuntu/, http://mirror.5i.fi/ubuntu/, rsync://mirror.5i.fi/ubuntu/",mirror.5i.fi,10 Gbps,Up to date
Finland,36 Gbps,TREX,"https://ubuntu.web.trex.fi/ubuntu/, http://ubuntu.web.trex.fi/ubuntu/, rsync://ubuntu.web.trex.fi/ubuntu/",ubuntu.web.trex.fi,4 Gbps,Up to date
Finland,36 Gbps,ClientVPS,"https://mirror.clientvps.com/ubuntu/, ftp://mirror.clientvps.com/ubuntu/, rsync://mirror.clientvps.com/ubuntu/",mirror.clientvps.com,1 Gbps,Up to date
Finland,36 Gbps,Ubuntu-TW / OSSPlanet,"https://mirror.fi.ossplanet.net/ubuntu/, http://mirror.fi.ossplanet.net/ubuntu/, rsync://mirror.fi.ossplanet.net/ubuntu/",mirror.fi.ossplanet.net,1 Gbps,Up to date
France,63 Gbps,Geek on Web Network,"https://mirror.geekonweb.fr/ubuntu/, http://mirror.geekonweb.fr/ubuntu/",mirror.geekonweb.fr,10 Gbps,Up to date
France,63 Gbps,Ikoula NET,"https://mirror.ubuntu.ikoula.com/, http://mirror.ubuntu.ikoula.com/",mirror.ubuntu.ikoula.com,10 Gbps,Up to date
France,63 Gbps,Scaleway,"https://ubuntu.lafibre.info/ubuntu/, http://ubuntu.lafibre.info/ubuntu/, rsync://ubuntu.lafibre.info/ubuntu/",ubuntu.lafibre.info,10 Gbps,Up to date
France,63 Gbps,Ubuntu.gjolly.dev-archive,"https://ubuntu.gjolly.dev/ubuntu/, http://ubuntu.gjolly.dev/ubuntu/",ubuntu.gjolly.dev,10 Gbps,Last update unknown
France,63 Gbps,Universite Reims Champagne-Ardenne,"http://ubuntu.univ-reims.fr/ubuntu/, ftp://ubuntu.univ-reims.fr/ubuntu/",ubuntu.univ-reims.fr,10 Gbps,Up to date
France,63 Gbps,OVHcloud,"https://ubuntu.mirrors.ovh.net/ubuntu/, http://ubuntu.mirrors.ovh.net/ubuntu/",ubuntu.mirrors.ovh.net,4 Gbps,Up to date
France,63 Gbps,PlusServer GmbH,http://mirror.plusserver.com/ubuntu/ubuntu/,mirror.plusserver.com,2 Gbps,Up to date
France,63 Gbps,Université de Lorraine,"http://miroir.univ-lorraine.fr/ubuntu/, rsync://miroir.univ-lorraine.fr/ubuntu/",miroir.univ-lorraine.fr,1 Gbps,Up to date
France,63 Gbps,Informatique Télécom Strasbourg,"https://mirror.its-tps.fr/ubuntu/, http://mirror.its-tps.fr/ubuntu/, rsync://mirror.its-tps.fr:10000/ubuntu/",mirror.its-tps.fr,1 Gbps,Up to date
France,63 Gbps,Mirror.johnnybegood.fr-archive,"https://mirror.johnnybegood.fr/ubuntu/, http://mirror.johnnybegood.fr/ubuntu/, rsync://mirror.johnnybegood.fr/ubuntu/",mirror.johnnybegood.fr,1 Gbps,Up to date
France,63 Gbps,Ircam,"http://mirrors.ircam.fr/pub/ubuntu/archive/, ftp://mirrors.ircam.fr/pub/ubuntu/archive/, rsync://mirrors.ircam.fr/pub/ubuntu/archive/",mirrors.ircam.fr,1 Gbps,Up to date
France,63 Gbps,Syxpi's Ubuntu Mirror,"https://ubuntu.syxpi.fr/ubuntu/, http://ubuntu.syxpi.fr/ubuntu/, rsync://ubuntu.syxpi.fr/ubuntu/",ubuntu.syxpi.fr,1 Gbps,Up to date
France,63 Gbps,Université de Nantes,"http://ubuntu.univ-nantes.fr/ubuntu/, ftp://ubuntu.univ-nantes.fr/ubuntu/, rsync://ubuntu.univ-nantes.fr/ubuntu/",ubuntu.univ-nantes.fr,1 Gbps,Up to date
France,63 Gbps,LIP6/Sorbonne Université,"https://www-ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, http://www-ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, ftp://ftp.lip6.fr/pub/linux/distributions/Ubuntu/archive/, rsync://ftp.lip6.fr/Ubuntu/archive/","www-ftp.lip6.fr, ftp.lip6.fr",1 Gbps,Up to date
France,63 Gbps,Université de Picardie,"https://ftp.u-picardie.fr/mirror/ubuntu/ubuntu/, http://ftp.u-picardie.fr/mirror/ubuntu/ubuntu/",ftp.u-picardie.fr,100 Mbps,Up to date
France,63 Gbps,CNRS/IPSL,"http://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/, ftp://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/, rsync://distrib-coffee.ipsl.jussieu.fr/pub/linux/ubuntu/",distrib-coffee.ipsl.jussieu.fr,45 Mbps,Up to date
Georgia,10 Gbps,GRENA,"https://ubuntu.grena.ge/ubuntu/, http://ubuntu.grena.ge/ubuntu/",ubuntu.grena.ge,10 Gbps,Up to date
Germany,307 Gbps,Uni Stuttgart,"https://ftp.uni-stuttgart.de/ubuntu/, http://ftp.uni-stuttgart.de/ubuntu/, rsync://ftp.uni-stuttgart.de/ubuntu/",ftp.uni-stuttgart.de,100 Gbps,Last update unknown
Germany,307 Gbps,RWTH Aachen University,"http://ftp.halifax.rwth-aachen.de/ubuntu/, ftp://ftp.halifax.rwth-aachen.de/ubuntu/, rsync://ftp.halifax.rwth-aachen.de/ubuntu/",ftp.halifax.rwth-aachen.de,20 Gbps,Up to date
Germany,307 Gbps,dogado GmbH,"https://mirror.dogado.de/ubuntu/, http://mirror.dogado.de/ubuntu/, rsync://mirror.dogado.de/ubuntu/",mirror.dogado.de,20 Gbps,Up to date
Germany,307 Gbps,NetCologne,"https://mirror.netcologne.de/ubuntu/, http://mirror.netcologne.de/ubuntu/, ftp://mirror.netcologne.de/ubuntu/, rsync://mirror.netcologne.de/ubuntu/",mirror.netcologne.de,20 Gbps,Up to date
Germany,307 Gbps,LRZ,"http://ubuntu.mirror.lrz.de/ubuntu/, rsync://ubuntu.mirror.lrz.de/ubuntu/",ubuntu.mirror.lrz.de,20 Gbps,Up to date
Germany,307 Gbps,Clouvider,"https://de.mirrors.clouvider.net/ubuntu/, http://de.mirrors.clouvider.net/ubuntu/",de.mirrors.clouvider.net,10 Gbps,Up to date
Germany,307 Gbps,Charite Berlin,"https://debian.charite.de/ubuntu/, http://debian.charite.de/ubuntu/",debian.charite.de,10 Gbps,Up to date
Germany,307 Gbps,StudNet Bonn,"http://ftp.stw-bonn.de/ubuntu/, ftp://ftp.stw-bonn.de/ubuntu/, rsync://ftp.stw-bonn.de/ubuntu/",ftp.stw-bonn.de,10 Gbps,Up to date
Germany,307 Gbps,creoline GmbH,"https://mirror.creoline.net/ubuntu/, http://mirror.creoline.net/ubuntu/, rsync://mirror.creoline.net/ubuntu/",mirror.creoline.net,10 Gbps,Up to date
Germany,307 Gbps,LeaseWeb Germany GmbH,"https://mirror.de.leaseweb.net/ubuntu/, http://mirror.de.leaseweb.net/ubuntu/, ftp://mirror.de.leaseweb.net/ubuntu/, rsync://mirror.de.leaseweb.net/ubuntu/",mirror.de.leaseweb.net,10 Gbps,Up to date
Germany,307 Gbps,IPB Internet Provider in Berlin GmbH,"http://mirror.ipb.de/ubuntu/, rsync://mirror.ipb.de/ubuntu/",mirror.ipb.de,10 Gbps,Up to date
Germany,307 Gbps,wilhelm.tel GmbH,http://mirror.wtnet.de/ubuntu/,mirror.wtnet.de,10 Gbps,Up to date
Germany,307 Gbps,xTom,"https://mirrors.xtom.de/ubuntu/, http://mirrors.xtom.de/ubuntu/, rsync://mirrors.xtom.de/ubuntu/",mirrors.xtom.de,10 Gbps,Up to date
Germany,307 Gbps,Technische Universität Dresden,"http://ubuntu.mirror.tudos.de/ubuntu/, rsync://ubuntu.mirror.tudos.de/ubuntu/",ubuntu.mirror.tudos.de,10 Gbps,Up to date
Germany,307 Gbps,Friedrich-Alexander-Universität Erlangen-Nürnberg,"http://ftp.fau.de/ubuntu/, ftp://ftp.fau.de/ubuntu/, rsync://ftp.fau.de/ubuntu/",ftp.fau.de,4 Gbps,Up to date
Germany,307 Gbps,Physikalisches Institut Uni Heidelberg,"https://drmirror.physi.uni-heidelberg.de/ubuntu/, http://drmirror.physi.uni-heidelberg.de/ubuntu/",drmirror.physi.uni-heidelberg.de,2 Gbps,Up to date
Germany,307 Gbps,Esslingen University of Applied Sciences,"http://ftp-stud.hs-esslingen.de/ubuntu/, ftp://ftp-stud.hs-esslingen.de/ubuntu/, rsync://ftp-stud.hs-esslingen.de/ubuntu/",ftp-stud.hs-esslingen.de,2 Gbps,Up to date
Germany,307 Gbps,University of Kaiserslautern,"http://ftp.uni-kl.de/pub/linux/ubuntu/, ftp://ftp.uni-kl.de/pub/linux/ubuntu/, rsync://ftp.uni-kl.de/pub/linux/ubuntu/",ftp.uni-kl.de,2 Gbps,Up to date
Germany,307 Gbps,Netzwerge GmbH,"https://mirror.netzwerge.de/ubuntu/, http://mirror.netzwerge.de/ubuntu/, rsync://mirror.netzwerge.de/ubuntu/",mirror.netzwerge.de,2 Gbps,Up to date
Germany,307 Gbps,serverloft - SERVER4YOU,"http://mirror.serverloft.eu/ubuntu/ubuntu/, rsync://mirror.serverloft.eu/ubuntu-linux/ubuntu/",mirror.serverloft.eu,2 Gbps,Up to date
Germany,307 Gbps,Artfiles New Media GmbH,"http://artfiles.org/ubuntu.com/, ftp://artfiles.org/ubuntu.com/",artfiles.org,1 Gbps,Up to date
Germany,307 Gbps,Freie Universität Berlin,ftp://ftp.fu-berlin.de/linux/ubuntu/,ftp.fu-berlin.de,1 Gbps,Up to date
Germany,307 Gbps,Technical University of Braunschweig,"http://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/, ftp://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/, rsync://ftp.rz.tu-bs.de/pub/mirror/ubuntu-packages/",ftp.rz.tu-bs.de,1 Gbps,Up to date
Germany,307 Gbps,TU Chemnitz,"http://ftp.tu-chemnitz.de/pub/linux/ubuntu-ports/, ftp://ftp.tu-chemnitz.de/pub/linux/ubuntu-ports/",ftp.tu-chemnitz.de,1 Gbps,Up to date
Germany,307 Gbps,TU-Ilmenau,"http://ftp.tu-ilmenau.de/mirror/ubuntu/, ftp://ftp.tu-ilmenau.de/mirror/ubuntu/",ftp.tu-ilmenau.de,1 Gbps,Up to date
Germany,307 Gbps,Universität Bayreuth,"http://ftp.uni-bayreuth.de/linux/ubuntu/ubuntu/, ftp://ftp.uni-bayreuth.de/pub/linux/ubuntu/ubuntu/, rsync://rsync.uni-bayreuth.de/ubuntu-archive/","ftp.uni-bayreuth.de, rsync.uni-bayreuth.de",1 Gbps,Up to date
Germany,307 Gbps,Johannes Gutenberg-University Mainz,"http://ftp.uni-mainz.de/ubuntu/, ftp://ftp.uni-mainz.de/ubuntu/",ftp.uni-mainz.de,1 Gbps,Up to date
Germany,307 Gbps,GWDG,"http://ftp5.gwdg.de/pub/linux/debian/ubuntu/, ftp://ftp5.gwdg.de/pub/linux/debian/ubuntu/, rsync://ftp5.gwdg.de/pub/linux/debian/ubuntu/",ftp5.gwdg.de,1 Gbps,Up to date
Germany,307 Gbps,23M GmbH,"https://mirror.23m.com/ubuntu/, http://mirror.23m.com/ubuntu/, rsync://mirror.23m.com/ubuntu/",mirror.23m.com,1 Gbps,Up to date
Germany,307 Gbps,Batternhosting,"https://mirror.battern.eu/ubuntu/, http://mirror.battern.eu/ubuntu/",mirror.battern.eu,1 Gbps,Up to date
Germany,307 Gbps,Daniel Jost - Freelance Web Professional,"http://mirror.daniel-jost.net/ubuntu/, ftp://mirror.daniel-jost.net/ubuntu/",mirror.daniel-jost.net,1 Gbps,Up to date
Germany,307 Gbps,Kamatera Inc.,http://mirror.eu-fr.kamatera.com/ubuntu/,mirror.eu-fr.kamatera.com,1 Gbps,Up to date
Germany,307 Gbps,TU Bergakademie Freiberg,"https://mirror.informatik.tu-freiberg.de/ubuntu/, http://mirror.informatik.tu-freiberg.de/ubuntu/",mirror.informatik.tu-freiberg.de,1 Gbps,Up to date
Germany,307 Gbps,KAMP Netzwerkdienste GmbH,http://mirror.kamp.de/ubuntu/,mirror.kamp.de,1 Gbps,Last update unknown
Germany,307 Gbps,KKG Berlin,"https://mirror.kkg.berlin/ubuntu/, http://mirror.kkg.berlin/ubuntu/",mirror.kkg.berlin,1 Gbps,Up to date
Germany,307 Gbps,Liquidrp.de,"http://mirror.liquidrp.de/ubuntu/, rsync://mirror.liquidrp.de/ubuntu/",mirror.liquidrp.de,1 Gbps,Up to date
Germany,307 Gbps,ratiokontakt GmbH,http://mirror.ratiokontakt.de/mirror/ubuntu/,mirror.ratiokontakt.de,1 Gbps,Up to date
Germany,307 Gbps,ScaleUp Technologies GmbH & Co. KG,"https://mirror.scaleuptech.com/ubuntu/, http://mirror.scaleuptech.com/ubuntu/, ftp://mirror.scaleuptech.com/ubuntu/, rsync://mirror.scaleuptech.com/ubuntu/",mirror.scaleuptech.com,1 Gbps,Up to date
Germany,307 Gbps,ThunderHosting.ch,"https://mirror.thunderhosting.cloud/ubuntu/, http://mirror.thunderhosting.cloud/ubuntu/",mirror.thunderhosting.cloud,1 Gbps,Up to date
Germany,307 Gbps,WIIT AG,"https://mirror.united-gameserver.de/ubuntu/, http://mirror.united-gameserver.de/ubuntu/, rsync://mirror.united-gameserver.de/ubuntu/",mirror.united-gameserver.de,1 Gbps,Last update unknown
Germany,307 Gbps,Tuxinator,"http://mirror2.tuxinator.org/ubuntu/, ftp://mirror2.tuxinator.org/ubuntu/",mirror2.tuxinator.org,1 Gbps,Up to date
Germany,307 Gbps,OTH Regensburg,"http://packages.oth-regensburg.de/ubuntu/, rsync://packages.oth-regensburg.de/ubuntu/",packages.oth-regensburg.de,1 Gbps,Up to date
Germany,307 Gbps,University of Leipzig,"http://suse.uni-leipzig.de/pub/releases.ubuntu.com/ubuntu/, ftp://suse.uni-leipzig.de/pub/releases.ubuntu.com/ubuntu/, rsync://suse.uni-leipzig.de/ubuntu/",suse.uni-leipzig.de,1 Gbps,Up to date
Germany,307 Gbps,Host Europe,"http://ftp.hosteurope.de/mirror/archive.ubuntu.com/, ftp://ftp.hosteurope.de/mirror/archive.ubuntu.com/",ftp.hosteurope.de,100 Mbps,Up to date
Germany,307 Gbps,Funkfreunde Landshut e.V.,"http://mirror.funkfreundelandshut.de/ubuntu/, rsync://mirror.funkfreundelandshut.de/mirror/ubuntu/",mirror.funkfreundelandshut.de,45 Mbps,Up to date
Germany,307 Gbps,Technische Universität Chemnitz,http://ftp.tu-chemnitz.de/pub/linux/ubuntu/,ftp.tu-chemnitz.de,10 Mbps,Up to date
Greece,2 Gbps,University of Crete,"http://ftp.cc.uoc.gr/mirrors/linux/ubuntu/packages/, ftp://ftp.cc.uoc.gr/mirrors/linux/ubuntu/packages/",ftp.cc.uoc.gr,1 Gbps,Up to date
Greece,2 Gbps,OTENET,"http://ubuntu.otenet.gr/, ftp://ftp.otenet.gr/ubuntu/","ubuntu.otenet.gr, ftp.otenet.gr",1 Gbps,Up to date
Greenland,45 Mbps,Tele Greenland A/S,"http://mirror.greennet.gl/ubuntu/, rsync://mirror.greennet.gl/ubuntu/",mirror.greennet.gl,45 Mbps,Up to date
Hong Kong,22 Gbps,01Link Network Services Ltd,"https://mirror.01link.hk/ubuntu/, http://mirror.01link.hk/ubuntu/",mirror.01link.hk,10 Gbps,Up to date
Hong Kong,22 Gbps,xTom,"https://mirror.xtom.com.hk/ubuntu/, http://mirror.xtom.com.hk/ubuntu/, rsync://mirror.xtom.com.hk/repo/ubuntu/",mirror.xtom.com.hk,10 Gbps,Up to date
Hong Kong,22 Gbps,KoDDoS,"http://mirror-hk.koddos.net/ubuntu/, rsync://mirror-hk.koddos.net/ubuntu/",mirror-hk.koddos.net,1 Gbps,Up to date
Hong Kong,22 Gbps,01Link Network Services Limited,"https://ubuntu.01link.hk/ubuntu/, http://ubuntu.01link.hk/ubuntu/",ubuntu.01link.hk,1 Gbps,Up to date
Hong Kong,22 Gbps,Kamatera Inc.,http://mirror.as.kamatera.com/ubuntu/,mirror.as.kamatera.com,100 Mbps,Last update unknown
Hungary,32 Gbps,JZT Informatikai Kft,http://repo.jztkft.hu/ubuntu/,repo.jztkft.hu,20 Gbps,Up to date
Hungary,32 Gbps,"Governmental Agency for IT Development, Hungary","https://mirror.niif.hu/ubuntu/, http://mirror.niif.hu/ubuntu/",mirror.niif.hu,10 Gbps,Up to date
Hungary,32 Gbps,Quantum Mirror,"https://quantum-mirror.hu/mirrors/pub/ubuntu/, http://quantum-mirror.hu/mirrors/pub/ubuntu/, rsync://quantum-mirror.hu/ubuntu/",quantum-mirror.hu,1 Gbps,Last update unknown
Hungary,32 Gbps,Szechenyi Istvan University,"https://mirrors.sth.sze.hu/ubuntu/, http://mirrors.sth.sze.hu/ubuntu/, rsync://mirrors.sth.sze.hu/ubuntu/",mirrors.sth.sze.hu,1 Gbps,Up to date
Iceland,12 Gbps,Advania,"https://ubuntu.hysing.is/ubuntu/, http://ubuntu.hysing.is/ubuntu/",ubuntu.hysing.is,10 Gbps,Up to date
Iceland,12 Gbps,FlokiNET,"https://is.mirror.flokinet.net/ubuntu/, http://is.mirror.flokinet.net/ubuntu/, rsync://is.mirror.flokinet.net/ubuntu/",is.mirror.flokinet.net,1 Gbps,Up to date
Iceland,12 Gbps,Opin Kerfi,"https://mirrors.opensource.is/ubuntu/, http://mirrors.opensource.is/ubuntu/",mirrors.opensource.is,1 Gbps,Up to date
India,179 Gbps,Joy Services,https://ubuntu.joy.services/,ubuntu.joy.services,100 Gbps,Last update unknown
India,179 Gbps,Go Live Web Solutions,"https://ubuntu-in.golive.host/, http://ubuntu-in.golive.host/, ftp://ubuntu-in.golive.host/",ubuntu-in.golive.host,50 Gbps,Up to date
India,179 Gbps,Extreme IX,"http://repos.del.extreme-ix.org/ubuntu/, rsync://repos.del.extreme-ix.org/ubuntu/",repos.del.extreme-ix.org,10 Gbps,Up to date
India,179 Gbps,Shiv Nadar Institution of Eminence,"https://ubuntu-mirror.snu.edu.in/, http://ubuntu-mirror.snu.edu.in/",ubuntu-mirror.snu.edu.in,10 Gbps,Up to date
India,179 Gbps,Esto Networks,"https://mirrors.esto.network/ubuntu-archive/, http://mirrors.esto.network/ubuntu-archive/",mirrors.esto.network,2 Gbps,Up to date
India,179 Gbps,Bharat Datacenter,"https://mirror.bharatdatacenter.com/ubuntu/, http://mirror.bharatdatacenter.com/ubuntu/, ftp://mirror.bharatdatacenter.com/ubuntu/, rsync://mirror.bharatdatacenter.com/ubuntu/",mirror.bharatdatacenter.com,1 Gbps,Up to date
India,179 Gbps,"Indian Institute of Technology, Kanpur","http://mirror.cse.iitk.ac.in/ubuntu/, ftp://mirror.cse.iitk.ac.in/ubuntu/",mirror.cse.iitk.ac.in,1 Gbps,Up to date
India,179 Gbps,Institute of Engineering and Technology Lucknow,"https://mirror.ietlucknow.ac.in/ubuntu/, http://mirror.ietlucknow.ac.in/ubuntu/",mirror.ietlucknow.ac.in,1 Gbps,Up to date
India,179 Gbps,National Institute of Technology Calicut,"https://mirror.nitc.ac.in/ubuntu/, http://mirror.nitc.ac.in/ubuntu/",mirror.nitc.ac.in,1 Gbps,Up to date
India,179 Gbps,"Indian Institute of Technology, Delhi","https://mirrors.iitd.ac.in/ubuntu/, http://mirrors.iitd.ac.in/ubuntu/",mirrors.iitd.ac.in,1 Gbps,Up to date
India,179 Gbps,NxtGen DataCenter & Cloud Technologies,"https://mirrors.nxtgen.com/ubuntu-mirror/ubuntu/, http://mirrors.nxtgen.com/ubuntu-mirror/ubuntu/",mirrors.nxtgen.com,1 Gbps,Up to date
India,179 Gbps,Extreme IX,"https://repo.extreme-ix.org/ubuntu/, http://repo.extreme-ix.org/ubuntu/, rsync://repo.extreme-ix.org/ubuntu/",repo.extreme-ix.org,1 Gbps,Up to date
India,179 Gbps,Indian Institute of Technology Madras,"http://ftp.iitm.ac.in/ubuntu/, ftp://ftp.iitm.ac.in/ubuntu, rsync://ftp.iitm.ac.in/ubuntu/",ftp.iitm.ac.in,45 Mbps,Up to date
Indonesia,114 Gbps,Lintasarta Cloudeka,"https://cdn.repo.cloudeka.id/ubuntu/, http://cdn.repo.cloudeka.id/ubuntu/",cdn.repo.cloudeka.id,20 Gbps,Up to date
Indonesia,114 Gbps,Lintasarta Cloudeka,"https://cdn.ubuntu.repo.cloudeka.id/ubuntu/, http://cdn.ubuntu.repo.cloudeka.id/ubuntu/",cdn.ubuntu.repo.cloudeka.id,20 Gbps,Up to date
Indonesia,114 Gbps,DomaiNesia,"https://linux.domainesia.com/ubuntu/ubuntu-archive/, http://linux.domainesia.com/ubuntu/ubuntu-archive/, rsync://linux.domainesia.com/ubuntu/ubuntu-archive/",linux.domainesia.com,10 Gbps,Up to date
Indonesia,114 Gbps,PT. Awan Media Semesta,"https://mirror.amscloud.co.id/ubuntu/, http://mirror.amscloud.co.id/ubuntu/, rsync://mirror.amscloud.co.id/ubuntu/",mirror.amscloud.co.id,10 Gbps,Up to date
Indonesia,114 Gbps,faizuladib.com,"https://mirror.faizuladib.com/ubuntu/, http://mirror.faizuladib.com/ubuntu/, rsync://mirror.faizuladib.com/ubuntu/",mirror.faizuladib.com,10 Gbps,Up to date
Indonesia,114 Gbps,Nevacloud,"https://mirror.nevacloud.com/ubuntu/ubuntu-archive/, http://mirror.nevacloud.com/ubuntu/ubuntu-archive/, rsync://mirror.nevacloud.com/ubuntu/ubuntu-archive/",mirror.nevacloud.com,10 Gbps,Up to date
Indonesia,114 Gbps,repository.id,"https://mirror.repository.id/ubuntu/, http://mirror.repository.id/ubuntu/, rsync://mirror.repository.id/ubuntu/",mirror.repository.id,10 Gbps,Up to date
Indonesia,114 Gbps,heru.id,"https://mr.heru.id/ubuntu/, http://mr.heru.id/ubuntu/",mr.heru.id,10 Gbps,Up to date
Indonesia,114 Gbps,Datautama-Net-ID,"http://kartolo.sby.datautama.net.id/ubuntu/, rsync://kartolo.sby.datautama.net.id/ubuntu/",kartolo.sby.datautama.net.id,1 Gbps,Up to date
Indonesia,114 Gbps,Politeknik Elektronika Negeri Surabaya,"http://kebo.pens.ac.id/ubuntu/, ftp://kebo.pens.ac.id/ubuntu/, rsync://kebo.pens.ac.id/ubuntu/",kebo.pens.ac.id,1 Gbps,Up to date
Indonesia,114 Gbps,EEPIS-ITS,"http://kebo.vlsm.org/ubuntu/, ftp://kebo.vlsm.org/ubuntu/, rsync://kebo.vlsm.org/ubuntu/",kebo.vlsm.org,1 Gbps,Up to date
Indonesia,114 Gbps,Elastis.id,"https://mirror-gw.elastis.id/ubuntu/, http://mirror-gw.elastis.id/ubuntu/",mirror-gw.elastis.id,1 Gbps,Up to date
Indonesia,114 Gbps,Beon Intermedia,http://mirror.beon.co.id/ubuntu/,mirror.beon.co.id,1 Gbps,Up to date
Indonesia,114 Gbps,PT. Biznet Gio Nusantara,http://mirror.biznetgio.com/ubuntu/,mirror.biznetgio.com,1 Gbps,Up to date
Indonesia,114 Gbps,cepatcloud.id,http://mirror.cepatcloud.id/ubuntu/,mirror.cepatcloud.id,1 Gbps,Up to date
Indonesia,114 Gbps,Citrahost,"https://mirror.citrahost.com/ubuntu/, http://mirror.citrahost.com/ubuntu/",mirror.citrahost.com,1 Gbps,Up to date
Indonesia,114 Gbps,DewaBiz,"https://mirror.dewabiz.com/ubuntu/, http://mirror.dewabiz.com/ubuntu/, rsync://mirror.dewabiz.com/ubuntu/",mirror.dewabiz.com,1 Gbps,Last update unknown
Indonesia,114 Gbps,PT Global Intermedia Nusantara,"https://mirror.gi.co.id/ubuntu/, http://mirror.gi.co.id/ubuntu/, rsync://mirror.gi.co.id/ubuntu/",mirror.gi.co.id,1 Gbps,Up to date
Indonesia,114 Gbps,Pemerintah Provinsi Papua,"https://mirror.papua.go.id/ubuntu/, http://mirror.papua.go.id/ubuntu/, rsync://mirror.papua.go.id/ubuntu/",mirror.papua.go.id,1 Gbps,Up to date
Indonesia,114 Gbps,Universitas Airlangga,"https://mirror.unair.ac.id/ubuntu/, http://mirror.unair.ac.id/ubuntu/",mirror.unair.ac.id,1 Gbps,Up to date
Indonesia,114 Gbps,Universitas Gadjah Mada,"http://repo.ugm.ac.id/ubuntu/, rsync://repo.ugm.ac.id/ubuntu/",repo.ugm.ac.id,1 Gbps,Up to date
Indonesia,114 Gbps,PT Telekomunikasi Indonesia,http://dl2.foss-id.web.id/ubuntu/,dl2.foss-id.web.id,1 Gbps,Up to date
Indonesia,114 Gbps,Universitas Surabaya,"http://suro.ubaya.ac.id/ubuntu/, ftp://suro.ubaya.ac.id/mirror/ubuntu/, rsync://suro.ubaya.ac.id/ubuntu/",suro.ubaya.ac.id,100 Mbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Zagrio WebHosting,"https://archive.ubuntu.mirrors.zagrio.net/, http://archive.ubuntu.mirrors.zagrio.net/, ftp://mirrors.zagrio.net/ubuntu/archive/, rsync://mirrors.zagrio.net/ubuntu-archive/","archive.ubuntu.mirrors.zagrio.net, mirrors.zagrio.net",100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Iranserver,"https://mirror.iranserver.com/ubuntu/, http://mirror.iranserver.com/ubuntu/",mirror.iranserver.com,100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Kernel.ir,"https://mirror.kernel.ir/ubuntu/, http://mirror.kernel.ir/ubuntu/",mirror.kernel.ir,100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,KimiaHost (Kimia Pooyesh),"https://ubuntu-mirror.kimiahost.com/, http://ubuntu-mirror.kimiahost.com/",ubuntu-mirror.kimiahost.com,100 Gbps,Last update unknown
"Iran, Islamic Republic of",897 Gbps,HostBaran,"https://ir.archive.ubuntu.com/ubuntu/, http://ir.archive.ubuntu.com/ubuntu/, ftp://ir.archive.ubuntu.com/ubuntu/, rsync://ir.archive.ubuntu.com/ubuntu/",ir.archive.ubuntu.com,100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Mobinhost,"https://ubuntu.mobinhost.com/ubuntu/, http://ubuntu.mobinhost.com/ubuntu/, ftp://ubuntu.mobinhost.com/ubuntu/, rsync://ubuntu.mobinhost.com/ubuntu/",ubuntu.mobinhost.com,100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Pishgaman Tose Ertebatat,"https://ubuntu.pishgaman.net/ubuntu/, http://ubuntu.pishgaman.net/ubuntu/, rsync://ubuntu.pishgaman.net/ubuntu/",ubuntu.pishgaman.net,100 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Sindad LLC,"https://ir.ubuntu.sindad.cloud/ubuntu/, http://ir.ubuntu.sindad.cloud/ubuntu/, ftp://ir.ubuntu.sindad.cloud/ubuntu/, rsync://ir.ubuntu.sindad.cloud/ubuntu/",ir.ubuntu.sindad.cloud,50 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Sefroyek Pardaz Engineering Co.,"https://mirror.0-1.cloud/ubuntu/, http://mirror.0-1.cloud/ubuntu/",mirror.0-1.cloud,20 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Amin IDC,"http://mirror.aminidc.com/ubuntu/, ftp://mirror.aminidc.com/ubuntu/, rsync://mirror.aminidc.com/ubuntu-archive/",mirror.aminidc.com,20 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,ArvanCloud,"https://mirror.arvancloud.ir/ubuntu/, http://mirror.arvancloud.ir/ubuntu/",mirror.arvancloud.ir,20 Gbps,Up to date
"Iran, Islamic Republic of",897 Gbps,Pardis Co.,"https://mirrors.pardisco.co/ubuntu/, http://mirrors.pardisco.co/ubuntu/",mirrors.pardisco.co,20 Gbps,Up to date
